year,state-name,sector-name,fuel-name,value
2005,West Virginia,Transportation carbon dioxide emissions,Natural Gas,1.114905
2005,Wisconsin,Residential carbon dioxide emissions,Coal,0.060439
2005,Wisconsin,Residential carbon dioxide emissions,Petroleum,2.838013
2005,Wisconsin,Residential carbon dioxide emissions,Natural Gas,7.0506
2005,Wisconsin,Commercial carbon dioxide emissions,Coal,0.694999
2005,Wisconsin,Commercial carbon dioxide emissions,Petroleum,0.882028
2005,Wisconsin,Commercial carbon dioxide emissions,Natural Gas,4.625677
2005,Wisconsin,Transportation carbon dioxide emissions,Petroleum,29.931344
2005,Wisconsin,Transportation carbon dioxide emissions,Natural Gas,0.202006
2005,Wisconsin,Electric Power carbon dioxide emissions,Coal,45.467229
2005,Wisconsin,Electric Power carbon dioxide emissions,Petroleum,0.617174
2005,Wisconsin,Electric Power carbon dioxide emissions,Natural Gas,3.13995
2005,Wisconsin,Industrial carbon dioxide emissions,Coal,3.701451
2005,Wisconsin,Industrial carbon dioxide emissions,Petroleum,4.995674
2005,Wisconsin,Industrial carbon dioxide emissions,Natural Gas,6.757073
2005,Wyoming,Residential carbon dioxide emissions,Coal,0.009453
2005,Wyoming,Residential carbon dioxide emissions,Petroleum,0.159774
2005,Wyoming,Residential carbon dioxide emissions,Natural Gas,0.644564
2005,Wyoming,Commercial carbon dioxide emissions,Coal,0.108656
2005,Wyoming,Commercial carbon dioxide emissions,Petroleum,0.235915
2005,Wyoming,Commercial carbon dioxide emissions,Natural Gas,0.50772
2005,Wyoming,Transportation carbon dioxide emissions,Petroleum,7.566448
2005,Wyoming,Transportation carbon dioxide emissions,Natural Gas,0.783371
2005,Wyoming,Electric Power carbon dioxide emissions,Coal,43.811549
2005,Wyoming,Electric Power carbon dioxide emissions,Petroleum,0.033312
2005,Wyoming,Electric Power carbon dioxide emissions,Natural Gas,0.02826
2005,Wyoming,Industrial carbon dioxide emissions,Coal,2.983662
2005,Wyoming,Industrial carbon dioxide emissions,Petroleum,2.978095
2005,Wyoming,Industrial carbon dioxide emissions,Natural Gas,3.871733
2006,Alabama,Residential carbon dioxide emissions,Coal,0.005392
2006,Alabama,Residential carbon dioxide emissions,Petroleum,0.426698
2006,Alabama,Residential carbon dioxide emissions,Natural Gas,2.077324
2006,Alabama,Commercial carbon dioxide emissions,Coal,0.054883
2006,Alabama,Commercial carbon dioxide emissions,Petroleum,0.845972
2006,Alabama,Commercial carbon dioxide emissions,Natural Gas,1.329052
2006,Alabama,Transportation carbon dioxide emissions,Petroleum,34.631534
2006,Alabama,Transportation carbon dioxide emissions,Natural Gas,0.816667
2006,Alabama,Electric Power carbon dioxide emissions,Coal,76.415941
2006,Alabama,Electric Power carbon dioxide emissions,Petroleum,0.076631
2006,Alabama,Electric Power carbon dioxide emissions,Natural Gas,7.938579
2006,Alabama,Industrial carbon dioxide emissions,Coal,7.984002
2006,Alabama,Industrial carbon dioxide emissions,Petroleum,4.315821
2006,Alabama,Industrial carbon dioxide emissions,Natural Gas,8.850227
2006,Alaska,Residential carbon dioxide emissions,Coal,0.075392
2006,Alaska,Residential carbon dioxide emissions,Petroleum,0.983404
2006,Alaska,Residential carbon dioxide emissions,Natural Gas,1.098309
2006,Alaska,Commercial carbon dioxide emissions,Coal,0.76259
2006,Alaska,Commercial carbon dioxide emissions,Petroleum,0.666723
2006,Alaska,Commercial carbon dioxide emissions,Natural Gas,0.987922
2006,Alaska,Transportation carbon dioxide emissions,Petroleum,19.027522
2006,Alaska,Transportation carbon dioxide emissions,Natural Gas,0.151955
2006,Alaska,Electric Power carbon dioxide emissions,Coal,0.596044
2006,Alaska,Electric Power carbon dioxide emissions,Petroleum,0.575523
2006,Alaska,Electric Power carbon dioxide emissions,Natural Gas,2.31024
2006,Alaska,Industrial carbon dioxide emissions,Coal,0.003125
2006,Alaska,Industrial carbon dioxide emissions,Petroleum,3.322551
2006,Alaska,Industrial carbon dioxide emissions,Natural Gas,14.860802
2006,Arizona,Residential carbon dioxide emissions,Natural Gas,1.947531
2006,Arizona,Commercial carbon dioxide emissions,Coal,0.001348
2006,Arizona,Commercial carbon dioxide emissions,Petroleum,0.26524
2006,Arizona,Commercial carbon dioxide emissions,Natural Gas,1.771292
2006,Arizona,Transportation carbon dioxide emissions,Petroleum,36.895458
2006,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.221051
2006,Arizona,Electric Power carbon dioxide emissions,Coal,39.671499
2006,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.057102
2006,Arizona,Electric Power carbon dioxide emissions,Natural Gas,13.426944
2006,Arizona,Industrial carbon dioxide emissions,Coal,1.545194
2006,Arizona,Industrial carbon dioxide emissions,Petroleum,2.532553
2006,Arizona,Industrial carbon dioxide emissions,Natural Gas,0.964439
2006,Arizona,Residential carbon dioxide emissions,Coal,9.6e-05
2006,Arizona,Residential carbon dioxide emissions,Petroleum,0.204068
2006,Arkansas,Residential carbon dioxide emissions,Petroleum,0.352983
2006,Arkansas,Residential carbon dioxide emissions,Natural Gas,1.7214
2006,Arkansas,Commercial carbon dioxide emissions,Coal,9.6e-05
2006,Arkansas,Commercial carbon dioxide emissions,Petroleum,0.16605
2006,Arkansas,Commercial carbon dioxide emissions,Natural Gas,1.710001
2006,Arkansas,Transportation carbon dioxide emissions,Petroleum,20.013833
2006,Arkansas,Transportation carbon dioxide emissions,Natural Gas,0.581523
2006,Arkansas,Electric Power carbon dioxide emissions,Coal,23.653053
2006,Arkansas,Electric Power carbon dioxide emissions,Petroleum,0.124051
2006,Arkansas,Electric Power carbon dioxide emissions,Natural Gas,3.872846
2006,Arkansas,Industrial carbon dioxide emissions,Coal,0.860346
2006,Arkansas,Industrial carbon dioxide emissions,Petroleum,4.318394
2006,Arkansas,Industrial carbon dioxide emissions,Natural Gas,4.723374
2006,California,Residential carbon dioxide emissions,Coal,0.000289
2006,California,Residential carbon dioxide emissions,Petroleum,1.738239
2006,California,Residential carbon dioxide emissions,Natural Gas,26.668212
2006,California,Commercial carbon dioxide emissions,Coal,0.002889
2006,California,Commercial carbon dioxide emissions,Petroleum,1.20156
2006,California,Commercial carbon dioxide emissions,Natural Gas,13.255159
2006,California,Transportation carbon dioxide emissions,Petroleum,232.581945
2006,California,Transportation carbon dioxide emissions,Natural Gas,0.917087
2006,California,Electric Power carbon dioxide emissions,Coal,2.092213
2006,California,Electric Power carbon dioxide emissions,Petroleum,2.172248
2006,California,Electric Power carbon dioxide emissions,Natural Gas,42.195543
2006,California,Industrial carbon dioxide emissions,Coal,4.267822
2006,California,Industrial carbon dioxide emissions,Petroleum,29.18543
2006,California,Industrial carbon dioxide emissions,Natural Gas,41.507743
2006,Colorado,Residential carbon dioxide emissions,Coal,0.012806
2006,Colorado,Residential carbon dioxide emissions,Petroleum,0.656132
2006,Colorado,Residential carbon dioxide emissions,Natural Gas,6.514833
2006,Colorado,Commercial carbon dioxide emissions,Coal,0.129794
2006,Colorado,Commercial carbon dioxide emissions,Petroleum,0.397533
2006,Colorado,Commercial carbon dioxide emissions,Natural Gas,3.269266
2006,Colorado,Transportation carbon dioxide emissions,Petroleum,29.870223
2006,Colorado,Transportation carbon dioxide emissions,Natural Gas,0.714975
2006,Colorado,Electric Power carbon dioxide emissions,Coal,36.876345
2006,Colorado,Electric Power carbon dioxide emissions,Petroleum,0.032226
2006,Colorado,Electric Power carbon dioxide emissions,Natural Gas,5.118127
2006,Colorado,Industrial carbon dioxide emissions,Coal,0.615426
2006,Colorado,Industrial carbon dioxide emissions,Petroleum,3.668696
2006,Colorado,Industrial carbon dioxide emissions,Natural Gas,8.749611
2006,Connecticut,Residential carbon dioxide emissions,Coal,0.00077
2006,Connecticut,Residential carbon dioxide emissions,Petroleum,5.932577
2006,Connecticut,Residential carbon dioxide emissions,Natural Gas,2.126261
2006,Connecticut,Commercial carbon dioxide emissions,Coal,0.008088
2006,Connecticut,Commercial carbon dioxide emissions,Petroleum,1.53403
2006,Connecticut,Commercial carbon dioxide emissions,Natural Gas,1.777442
2006,Connecticut,Transportation carbon dioxide emissions,Petroleum,17.356896
2006,Connecticut,Transportation carbon dioxide emissions,Natural Gas,0.177352
2006,Connecticut,Electric Power carbon dioxide emissions,Coal,4.354984
2006,Connecticut,Electric Power carbon dioxide emissions,Petroleum,1.050628
2006,Connecticut,Electric Power carbon dioxide emissions,Natural Gas,4.069126
2006,Connecticut,Industrial carbon dioxide emissions,Petroleum,1.386673
2006,Connecticut,Industrial carbon dioxide emissions,Natural Gas,1.140095
2006,Delaware,Residential carbon dioxide emissions,Coal,9.6e-05
2006,Delaware,Residential carbon dioxide emissions,Petroleum,0.495322
2006,Delaware,Residential carbon dioxide emissions,Natural Gas,0.500986
2006,Delaware,Commercial carbon dioxide emissions,Coal,0.000867
2006,Delaware,Commercial carbon dioxide emissions,Petroleum,0.279094
2006,Delaware,Commercial carbon dioxide emissions,Natural Gas,0.447277
2006,Delaware,Transportation carbon dioxide emissions,Petroleum,5.161898
2006,Delaware,Transportation carbon dioxide emissions,Natural Gas,0.001272
2006,Delaware,Electric Power carbon dioxide emissions,Coal,5.1464
2006,Delaware,Electric Power carbon dioxide emissions,Petroleum,0.089727
2006,Delaware,Electric Power carbon dioxide emissions,Natural Gas,0.523413
2006,Delaware,Industrial carbon dioxide emissions,Coal,0.255113
2006,Delaware,Industrial carbon dioxide emissions,Petroleum,2.463927
2006,Delaware,Industrial carbon dioxide emissions,Natural Gas,0.871665
2006,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.079405
2006,District of Columbia,Residential carbon dioxide emissions,Natural Gas,0.620228
2006,District of Columbia,Commercial carbon dioxide emissions,Petroleum,0.176357
2006,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.929706
2006,District of Columbia,Transportation carbon dioxide emissions,Petroleum,1.193795
2006,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.02879
2006,District of Columbia,Electric Power carbon dioxide emissions,Petroleum,0.099963
2006,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.0609
2006,Florida,Residential carbon dioxide emissions,Coal,9.6e-05
2006,Florida,Residential carbon dioxide emissions,Petroleum,0.570705
2006,Florida,Residential carbon dioxide emissions,Natural Gas,0.855425
2006,Florida,Commercial carbon dioxide emissions,Coal,0.001059
2006,Florida,Commercial carbon dioxide emissions,Petroleum,2.433258
2006,Florida,Commercial carbon dioxide emissions,Natural Gas,2.768757
2006,Florida,Transportation carbon dioxide emissions,Petroleum,115.568038
2006,Florida,Transportation carbon dioxide emissions,Natural Gas,0.665772
2006,Florida,Electric Power carbon dioxide emissions,Coal,63.712625
2006,Florida,Electric Power carbon dioxide emissions,Petroleum,19.290207
2006,Florida,Electric Power carbon dioxide emissions,Natural Gas,40.448534
2006,Florida,Industrial carbon dioxide emissions,Coal,2.714294
2006,Florida,Industrial carbon dioxide emissions,Petroleum,6.272156
2006,Florida,Industrial carbon dioxide emissions,Natural Gas,3.775696
2006,Georgia,Residential carbon dioxide emissions,Petroleum,0.657781
2006,Georgia,Residential carbon dioxide emissions,Natural Gas,6.0183
2006,Georgia,Commercial carbon dioxide emissions,Petroleum,0.584973
2006,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.627777
2006,Georgia,Transportation carbon dioxide emissions,Petroleum,67.730037
2006,Georgia,Transportation carbon dioxide emissions,Natural Gas,0.385721
2006,Georgia,Electric Power carbon dioxide emissions,Coal,81.317147
2006,Georgia,Electric Power carbon dioxide emissions,Petroleum,0.085322
2006,Georgia,Electric Power carbon dioxide emissions,Natural Gas,5.261599
2006,Georgia,Industrial carbon dioxide emissions,Coal,3.858391
2006,Georgia,Industrial carbon dioxide emissions,Petroleum,5.999992
2006,Georgia,Industrial carbon dioxide emissions,Natural Gas,8.423467
2006,Hawaii,Residential carbon dioxide emissions,Petroleum,0.039021
2006,Hawaii,Residential carbon dioxide emissions,Natural Gas,0.028737
2006,Hawaii,Commercial carbon dioxide emissions,Petroleum,0.236442
2006,Hawaii,Commercial carbon dioxide emissions,Natural Gas,0.100632
2006,Hawaii,Transportation carbon dioxide emissions,Petroleum,13.015641
2006,Hawaii,Transportation carbon dioxide emissions,Natural Gas,0.000106
2006,Hawaii,Electric Power carbon dioxide emissions,Coal,1.380588
2006,Hawaii,Electric Power carbon dioxide emissions,Petroleum,6.490071
2006,Hawaii,Industrial carbon dioxide emissions,Coal,0.15504
2006,Hawaii,Industrial carbon dioxide emissions,Petroleum,1.764695
2006,Hawaii,Industrial carbon dioxide emissions,Natural Gas,0.024193
2006,Idaho,Residential carbon dioxide emissions,Coal,0.002215
2006,Idaho,Residential carbon dioxide emissions,Petroleum,0.378857
2006,Idaho,Residential carbon dioxide emissions,Natural Gas,1.245652
2006,Idaho,Commercial carbon dioxide emissions,Coal,0.02282
2006,Idaho,Commercial carbon dioxide emissions,Petroleum,0.221967
2006,Idaho,Commercial carbon dioxide emissions,Natural Gas,0.753096
2006,Idaho,Transportation carbon dioxide emissions,Petroleum,8.896823
2006,Idaho,Transportation carbon dioxide emissions,Natural Gas,0.36552
2006,Idaho,Electric Power carbon dioxide emissions,Petroleum,0.000149
2006,Idaho,Electric Power carbon dioxide emissions,Natural Gas,0.523254
2006,Idaho,Industrial carbon dioxide emissions,Coal,0.753134
2006,Idaho,Industrial carbon dioxide emissions,Petroleum,1.411058
2006,Idaho,Industrial carbon dioxide emissions,Natural Gas,1.259881
2006,Illinois,Residential carbon dioxide emissions,Coal,0.026575
2006,Illinois,Residential carbon dioxide emissions,Petroleum,1.240509
2006,Illinois,Residential carbon dioxide emissions,Natural Gas,21.445052
2006,Illinois,Commercial carbon dioxide emissions,Coal,0.268929
2006,Illinois,Commercial carbon dioxide emissions,Petroleum,0.76723
2006,Illinois,Commercial carbon dioxide emissions,Natural Gas,10.574203
2006,Illinois,Transportation carbon dioxide emissions,Petroleum,72.392396
2006,Illinois,Transportation carbon dioxide emissions,Natural Gas,0.599921
2006,Illinois,Electric Power carbon dioxide emissions,Coal,90.396385
2006,Illinois,Electric Power carbon dioxide emissions,Petroleum,0.132142
2006,Illinois,Electric Power carbon dioxide emissions,Natural Gas,2.316444
2006,Illinois,Industrial carbon dioxide emissions,Coal,8.973279
2006,Illinois,Industrial carbon dioxide emissions,Petroleum,14.570798
2006,Illinois,Industrial carbon dioxide emissions,Natural Gas,12.782562
2006,Indiana,Residential carbon dioxide emissions,Petroleum,1.166116
2006,Indiana,Residential carbon dioxide emissions,Natural Gas,6.883746
2006,Indiana,Commercial carbon dioxide emissions,Coal,0.112463
2006,Indiana,Commercial carbon dioxide emissions,Petroleum,0.785453
2006,Indiana,Commercial carbon dioxide emissions,Natural Gas,3.83324
2006,Indiana,Transportation carbon dioxide emissions,Petroleum,45.941969
2006,Indiana,Transportation carbon dioxide emissions,Natural Gas,0.347493
2006,Indiana,Electric Power carbon dioxide emissions,Coal,121.879132
2006,Indiana,Electric Power carbon dioxide emissions,Petroleum,0.115617
2006,Indiana,Electric Power carbon dioxide emissions,Natural Gas,1.464678
2006,Indiana,Industrial carbon dioxide emissions,Coal,28.792572
2006,Indiana,Industrial carbon dioxide emissions,Petroleum,11.631731
2006,Indiana,Industrial carbon dioxide emissions,Natural Gas,13.758791
2006,Indiana,Residential carbon dioxide emissions,Coal,0.011169
2006,Iowa,Residential carbon dioxide emissions,Coal,0.061527
2006,Iowa,Residential carbon dioxide emissions,Petroleum,1.138408
2006,Iowa,Residential carbon dioxide emissions,Natural Gas,3.320537
2006,Iowa,Commercial carbon dioxide emissions,Coal,0.622493
2006,Iowa,Commercial carbon dioxide emissions,Petroleum,0.933792
2006,Iowa,Commercial carbon dioxide emissions,Natural Gas,2.331501
2006,Iowa,Transportation carbon dioxide emissions,Petroleum,21.027041
2006,Iowa,Transportation carbon dioxide emissions,Natural Gas,0.672559
2006,Iowa,Electric Power carbon dioxide emissions,Coal,35.052805
2006,Iowa,Electric Power carbon dioxide emissions,Petroleum,0.233297
2006,Iowa,Electric Power carbon dioxide emissions,Natural Gas,1.045289
2006,Iowa,Industrial carbon dioxide emissions,Coal,5.760262
2006,Iowa,Industrial carbon dioxide emissions,Petroleum,3.883878
2006,Iowa,Industrial carbon dioxide emissions,Natural Gas,5.24419
2006,Kansas,Residential carbon dioxide emissions,Petroleum,0.396946
2006,Kansas,Residential carbon dioxide emissions,Natural Gas,3.084969
2006,Kansas,Commercial carbon dioxide emissions,Coal,9.6e-05
2006,Kansas,Commercial carbon dioxide emissions,Petroleum,0.210776
2006,Kansas,Commercial carbon dioxide emissions,Natural Gas,1.486575
2006,Kansas,Transportation carbon dioxide emissions,Petroleum,17.567132
2006,Kansas,Transportation carbon dioxide emissions,Natural Gas,1.354502
2006,Kansas,Electric Power carbon dioxide emissions,Coal,34.219298
2006,Kansas,Electric Power carbon dioxide emissions,Petroleum,0.052926
2006,Kansas,Electric Power carbon dioxide emissions,Natural Gas,1.209333
2006,Kansas,Industrial carbon dioxide emissions,Coal,0.538045
2006,Kansas,Industrial carbon dioxide emissions,Petroleum,5.834176
2006,Kansas,Industrial carbon dioxide emissions,Natural Gas,6.903921
2006,Kentucky,Residential carbon dioxide emissions,Coal,0.026864
2006,Kentucky,Residential carbon dioxide emissions,Petroleum,0.64861
2006,Kentucky,Residential carbon dioxide emissions,Natural Gas,2.585043
2006,Kentucky,Commercial carbon dioxide emissions,Coal,0.271143
2006,Kentucky,Commercial carbon dioxide emissions,Petroleum,0.422628
2006,Kentucky,Commercial carbon dioxide emissions,Natural Gas,1.778132
2006,Kentucky,Transportation carbon dioxide emissions,Petroleum,32.959964
2006,Kentucky,Transportation carbon dioxide emissions,Natural Gas,0.355817
2006,Kentucky,Electric Power carbon dioxide emissions,Coal,91.483199
2006,Kentucky,Electric Power carbon dioxide emissions,Petroleum,3.915723
2006,Kentucky,Electric Power carbon dioxide emissions,Natural Gas,0.669696
2006,Kentucky,Industrial carbon dioxide emissions,Coal,5.770158
2006,Kentucky,Industrial carbon dioxide emissions,Petroleum,11.92418
2006,Kentucky,Industrial carbon dioxide emissions,Natural Gas,5.921799
2006,Louisiana,Residential carbon dioxide emissions,Petroleum,0.211151
2006,Louisiana,Residential carbon dioxide emissions,Natural Gas,1.840271
2006,Louisiana,Commercial carbon dioxide emissions,Petroleum,0.238514
2006,Louisiana,Commercial carbon dioxide emissions,Natural Gas,1.224126
2006,Louisiana,Transportation carbon dioxide emissions,Petroleum,52.228995
2006,Louisiana,Transportation carbon dioxide emissions,Natural Gas,2.642358
2006,Louisiana,Electric Power carbon dioxide emissions,Coal,25.144164
2006,Louisiana,Electric Power carbon dioxide emissions,Petroleum,2.136026
2006,Louisiana,Electric Power carbon dioxide emissions,Natural Gas,10.776633
2006,Louisiana,Industrial carbon dioxide emissions,Coal,0.167447
2006,Louisiana,Industrial carbon dioxide emissions,Petroleum,60.402252
2006,Louisiana,Industrial carbon dioxide emissions,Natural Gas,53.09106
2006,Maine,Residential carbon dioxide emissions,Coal,0.000578
2006,Maine,Residential carbon dioxide emissions,Petroleum,3.990353
2006,Maine,Residential carbon dioxide emissions,Natural Gas,0.055035
2006,Maine,Commercial carbon dioxide emissions,Coal,0.006259
2006,Maine,Commercial carbon dioxide emissions,Petroleum,1.54965
2006,Maine,Commercial carbon dioxide emissions,Natural Gas,0.262661
2006,Maine,Transportation carbon dioxide emissions,Petroleum,9.344975
2006,Maine,Transportation carbon dioxide emissions,Natural Gas,0.02757
2006,Maine,Electric Power carbon dioxide emissions,Coal,0.359535
2006,Maine,Electric Power carbon dioxide emissions,Petroleum,0.082023
2006,Maine,Electric Power carbon dioxide emissions,Natural Gas,2.258016
2006,Maine,Industrial carbon dioxide emissions,Coal,0.263294
2006,Maine,Industrial carbon dioxide emissions,Petroleum,2.08358
2006,Maine,Industrial carbon dioxide emissions,Natural Gas,0.946038
2006,Maryland,Residential carbon dioxide emissions,Coal,0.009051
2006,Maryland,Residential carbon dioxide emissions,Petroleum,1.985634
2006,Maryland,Residential carbon dioxide emissions,Natural Gas,3.922048
2006,Maryland,Commercial carbon dioxide emissions,Coal,0.091569
2006,Maryland,Commercial carbon dioxide emissions,Petroleum,1.024296
2006,Maryland,Commercial carbon dioxide emissions,Natural Gas,3.456056
2006,Maryland,Transportation carbon dioxide emissions,Petroleum,31.74899
2006,Maryland,Transportation carbon dioxide emissions,Natural Gas,0.177882
2006,Maryland,Electric Power carbon dioxide emissions,Coal,27.982172
2006,Maryland,Electric Power carbon dioxide emissions,Petroleum,0.474958
2006,Maryland,Electric Power carbon dioxide emissions,Natural Gas,1.211295
2006,Maryland,Industrial carbon dioxide emissions,Coal,2.88212
2006,Maryland,Industrial carbon dioxide emissions,Petroleum,1.975778
2006,Maryland,Industrial carbon dioxide emissions,Natural Gas,1.22313
2006,Massachusetts,Commercial carbon dioxide emissions,Natural Gas,2.799032
2006,Massachusetts,Transportation carbon dioxide emissions,Petroleum,32.697931
2006,Massachusetts,Transportation carbon dioxide emissions,Natural Gas,0.118553
2006,Massachusetts,Electric Power carbon dioxide emissions,Coal,10.47462
2006,Massachusetts,Electric Power carbon dioxide emissions,Petroleum,1.882019
2006,Massachusetts,Electric Power carbon dioxide emissions,Natural Gas,9.247695
2006,Massachusetts,Industrial carbon dioxide emissions,Coal,0.191788
2006,Massachusetts,Industrial carbon dioxide emissions,Petroleum,1.851936
2006,Massachusetts,Industrial carbon dioxide emissions,Natural Gas,2.24185
2006,Massachusetts,Residential carbon dioxide emissions,Coal,0.003466
2006,Massachusetts,Residential carbon dioxide emissions,Petroleum,7.285634
2006,Massachusetts,Residential carbon dioxide emissions,Natural Gas,5.56148
2006,Massachusetts,Commercial carbon dioxide emissions,Coal,0.035145
2006,Massachusetts,Commercial carbon dioxide emissions,Petroleum,2.182789
2006,Michigan,Residential carbon dioxide emissions,Coal,0.001829
2006,Michigan,Residential carbon dioxide emissions,Petroleum,3.004359
2006,Michigan,Residential carbon dioxide emissions,Natural Gas,17.043438
2006,Michigan,Commercial carbon dioxide emissions,Coal,0.018294
2006,Michigan,Commercial carbon dioxide emissions,Petroleum,0.844552
2006,Michigan,Commercial carbon dioxide emissions,Natural Gas,8.306431
2006,Michigan,Transportation carbon dioxide emissions,Petroleum,53.948545
2006,Michigan,Transportation carbon dioxide emissions,Natural Gas,1.383769
2006,Michigan,Electric Power carbon dioxide emissions,Coal,66.177067
2006,Michigan,Electric Power carbon dioxide emissions,Petroleum,0.367125
2006,Michigan,Electric Power carbon dioxide emissions,Natural Gas,5.852931
2006,Michigan,Industrial carbon dioxide emissions,Coal,7.48793
2006,Michigan,Industrial carbon dioxide emissions,Petroleum,4.509244
2006,Michigan,Industrial carbon dioxide emissions,Natural Gas,10.373361
2006,Minnesota,Residential carbon dioxide emissions,Coal,0.013962
2006,Minnesota,Residential carbon dioxide emissions,Petroleum,1.856409
2006,Minnesota,Residential carbon dioxide emissions,Natural Gas,6.315159
2006,Minnesota,Commercial carbon dioxide emissions,Coal,0.141638
2006,Minnesota,Commercial carbon dioxide emissions,Petroleum,1.078105
2006,Minnesota,Commercial carbon dioxide emissions,Natural Gas,4.698898
2006,Minnesota,Transportation carbon dioxide emissions,Petroleum,34.858774
2006,Minnesota,Transportation carbon dioxide emissions,Natural Gas,1.095764
2006,Minnesota,Electric Power carbon dioxide emissions,Coal,32.940644
2006,Minnesota,Electric Power carbon dioxide emissions,Petroleum,0.516987
2006,Minnesota,Electric Power carbon dioxide emissions,Natural Gas,1.329795
2006,Minnesota,Industrial carbon dioxide emissions,Coal,2.279188
2006,Minnesota,Industrial carbon dioxide emissions,Petroleum,6.640525
2006,Minnesota,Industrial carbon dioxide emissions,Natural Gas,5.368025
2006,Mississippi,Residential carbon dioxide emissions,Petroleum,0.401476
2006,Mississippi,Residential carbon dioxide emissions,Natural Gas,1.166705
2006,Mississippi,Commercial carbon dioxide emissions,Petroleum,0.23993
2006,Mississippi,Commercial carbon dioxide emissions,Natural Gas,1.055045
2006,Mississippi,Transportation carbon dioxide emissions,Petroleum,25.549832
2006,Mississippi,Transportation carbon dioxide emissions,Natural Gas,1.202175
2006,Mississippi,Electric Power carbon dioxide emissions,Coal,17.794551
2006,Mississippi,Electric Power carbon dioxide emissions,Petroleum,0.318981
2006,Mississippi,Electric Power carbon dioxide emissions,Natural Gas,7.658209
2006,Mississippi,Industrial carbon dioxide emissions,Coal,0.342471
2006,Mississippi,Industrial carbon dioxide emissions,Petroleum,5.012257
2006,Mississippi,Industrial carbon dioxide emissions,Natural Gas,5.478893
2006,Missouri,Residential carbon dioxide emissions,Coal,0.043522
2006,Missouri,Residential carbon dioxide emissions,Petroleum,1.064376
2006,Missouri,Residential carbon dioxide emissions,Natural Gas,5.161126
2006,Missouri,Commercial carbon dioxide emissions,Coal,0.440126
2006,Missouri,Commercial carbon dioxide emissions,Petroleum,0.483644
2006,Missouri,Commercial carbon dioxide emissions,Natural Gas,3.068851
2006,Missouri,Transportation carbon dioxide emissions,Petroleum,41.882341
2006,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.133876
2006,Missouri,Electric Power carbon dioxide emissions,Coal,76.337391
2006,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.059784
2006,Missouri,Electric Power carbon dioxide emissions,Natural Gas,1.764771
2006,Missouri,Industrial carbon dioxide emissions,Coal,2.293119
2006,Missouri,Industrial carbon dioxide emissions,Petroleum,6.949229
2006,Missouri,Industrial carbon dioxide emissions,Natural Gas,3.432535
2006,Montana,Residential carbon dioxide emissions,Coal,0.021953
2006,Montana,Residential carbon dioxide emissions,Petroleum,0.502187
2006,Montana,Residential carbon dioxide emissions,Natural Gas,1.048789
2006,Montana,Commercial carbon dioxide emissions,Coal,0.221652
2006,Montana,Commercial carbon dioxide emissions,Petroleum,0.181747
2006,Montana,Commercial carbon dioxide emissions,Natural Gas,0.710733
2006,Montana,Transportation carbon dioxide emissions,Petroleum,8.120361
2006,Montana,Transportation carbon dioxide emissions,Natural Gas,0.409526
2006,Montana,Electric Power carbon dioxide emissions,Coal,18.180619
2006,Montana,Electric Power carbon dioxide emissions,Petroleum,0.757411
2006,Montana,Electric Power carbon dioxide emissions,Natural Gas,0.029108
2006,Montana,Industrial carbon dioxide emissions,Coal,0.122365
2006,Montana,Industrial carbon dioxide emissions,Petroleum,3.98963
2006,Montana,Industrial carbon dioxide emissions,Natural Gas,1.726108
2006,Nebraska,Residential carbon dioxide emissions,Coal,0.001059
2006,Nebraska,Residential carbon dioxide emissions,Petroleum,0.424695
2006,Nebraska,Residential carbon dioxide emissions,Natural Gas,1.926853
2006,Nebraska,Commercial carbon dioxide emissions,Coal,0.010495
2006,Nebraska,Commercial carbon dioxide emissions,Petroleum,0.159305
2006,Nebraska,Commercial carbon dioxide emissions,Natural Gas,1.507677
2006,Nebraska,Transportation carbon dioxide emissions,Petroleum,12.16178
2006,Nebraska,Transportation carbon dioxide emissions,Natural Gas,0.243203
2006,Nebraska,Electric Power carbon dioxide emissions,Coal,20.918124
2006,Nebraska,Electric Power carbon dioxide emissions,Petroleum,0.018046
2006,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.415094
2006,Nebraska,Industrial carbon dioxide emissions,Coal,0.77236
2006,Nebraska,Industrial carbon dioxide emissions,Petroleum,2.963575
2006,Nebraska,Industrial carbon dioxide emissions,Natural Gas,2.780656
2006,Nevada,Residential carbon dioxide emissions,Coal,0.000385
2006,Nevada,Residential carbon dioxide emissions,Petroleum,0.192918
2006,Nevada,Residential carbon dioxide emissions,Natural Gas,2.086655
2006,Nevada,Commercial carbon dioxide emissions,Coal,0.003563
2006,Nevada,Commercial carbon dioxide emissions,Petroleum,0.292043
2006,Nevada,Commercial carbon dioxide emissions,Natural Gas,1.542617
2006,Nevada,Transportation carbon dioxide emissions,Petroleum,17.784065
